AnimalID,Crush,Crush-CrushCondition,CrushCondition,DBS-DBSCondition,FileName,Flox,Genotype,MainGroup,MolecularSubtype,MolecularSubtype1,MolecularSubtype2,Opsin,Path,Pharma,RNAIntervention,RNAType,RNAType-RNAIntervention,RealvsSham,Sex,Stim,Stim-StimCondition,StimCondition,StressCondition,Subtype,Subtype-MolecularSubtype,Subtype1,Subtype1-MolecularSubtype1-Subtype2-MolecularSubtype2,Subtype2,Surgery,Surgery-RealvsSham,TimeOfTesting,Timepoint,Timepoint-TimeOfTesting,Timepoint.1,Timepoint-TimeOfTesting.1
45,None,None,None,None,Trauma_None_45_None_None_Week4-1h_TBI_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-1h\TBI\None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,1h,Week4,Week4-1h,Week4,Week4-1h
62,None,None,None,None,Trauma_None_62_None_None_Week4-1h_TBI_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-1h\TBI\None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,1h,Week4,Week4-1h,Week4,Week4-1h
65,None,None,None,None,Trauma_None_65_None_None_Week4-1h_TBI_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-1h\TBI\None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,1h,Week4,Week4-1h,Week4,Week4-1h
67,None,None,None,None,Trauma_None_67_None_None_Week4-1h_TBI_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-1h\TBI\None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,1h,Week4,Week4-1h,Week4,Week4-1h
72,None,None,None,None,Trauma_None_72_None_None_Week4-1h_TBI_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-1h\TBI\None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,1h,Week4,Week4-1h,Week4,Week4-1h
75,None,None,None,None,Trauma_None_75_None_None_Week4-1h_TBI_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-1h\TBI\None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,1h,Week4,Week4-1h,Week4,Week4-1h
47,None,None,None,None,Trauma_None_47_None_None_Week4-4h_TBI_AntiIL1bDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\AntiIL1b,AntiIL1b,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
48,None,None,None,None,Trauma_None_48_None_None_Week4-4h_TBI_AntiIL1bDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\AntiIL1b,AntiIL1b,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
54,None,None,None,None,Trauma_None_54_None_None_Week4-4h_TBI_AntiIL1bDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\AntiIL1b,AntiIL1b,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
60,None,None,None,None,Trauma_None_60_None_None_Week4-4h_TBI_AntiIL1bDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\AntiIL1b,AntiIL1b,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
77,None,None,None,None,Trauma_None_77_None_None_Week4-4h_TBI_AntiIL1bDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\AntiIL1b,AntiIL1b,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
81,None,None,None,None,Trauma_None_81_None_None_Week4-4h_TBI_AntiIL1bDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\AntiIL1b,AntiIL1b,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
84,None,None,None,None,Trauma_None_84_None_None_Week4-4h_TBI_AntiIL1bDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\AntiIL1b,AntiIL1b,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
87,None,None,None,None,Trauma_None_87_None_None_Week4-4h_TBI_AntiIL1bDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\AntiIL1b,AntiIL1b,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
88,None,None,None,None,Trauma_None_88_None_None_Week4-4h_TBI_AntiIL1bDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\AntiIL1b,AntiIL1b,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
33,None,None,None,None,Trauma_None_33_None_None_Week4-4h_TBI_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
61,None,None,None,None,Trauma_None_61_None_None_Week4-4h_TBI_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
63,None,None,None,None,Trauma_None_63_None_None_Week4-4h_TBI_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
64,None,None,None,None,Trauma_None_64_None_None_Week4-4h_TBI_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
68,None,None,None,None,Trauma_None_68_None_None_Week4-4h_TBI_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
73,None,None,None,None,Trauma_None_73_None_None_Week4-4h_TBI_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Trauma,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Trauma\Week4-4h\TBI\None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,TBI,TBI,4h,Week4,Week4-4h,Week4,Week4-4h
10,None,None,None,None,Wildtype_EV_10_None_None_Week10_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week10\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week10,None,Week10,None
11,None,None,None,None,Wildtype_EV_11_None_None_Week10_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week10\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week10,None,Week10,None
13,None,None,None,None,Wildtype_EV_13_None_None_Week10_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week10\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week10,None,Week10,None
14,None,None,None,None,Wildtype_EV_14_None_None_Week10_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week10\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week10,None,Week10,None
15,None,None,None,None,Wildtype_EV_15_None_None_Week10_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week10\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week10,None,Week10,None
1,None,None,None,None,Wildtype_EV_1_None_None_Week10_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week10\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week10,None,Week10,None
20,None,None,None,None,Wildtype_EV_20_None_None_Week10_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week10\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week10,None,Week10,None
3,None,None,None,None,Wildtype_EV_3_None_None_Week10_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week10\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week10,None,Week10,None
9,None,None,None,None,Wildtype_EV_9_None_None_Week10_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week10\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week10,None,Week10,None
1,None,None,None,None,Wildtype_EV_1_None_None_Week2_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week2,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week2,None,Week2,None
9,None,None,None,None,Wildtype_EV_9_None_None_Week2_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week2,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week2,None,Week2,None
18,None,None,None,None,Wildtype_EV_18_None_None_Week4_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week4\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week4,None,Week4,None
19,None,None,None,None,Wildtype_EV_19_None_None_Week4_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week4\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week4,None,Week4,None
26,None,None,None,None,Wildtype_EV_26_None_None_Week4_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week4\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week4,None,Week4,None
27,None,None,None,None,Wildtype_EV_27_None_None_Week4_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week4\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week4,None,Week4,None
28,None,None,None,None,Wildtype_EV_28_None_None_Week4_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week4\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week4,None,Week4,None
29,None,None,None,None,Wildtype_EV_29_None_None_Week4_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week4\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week4,None,Week4,None
30,None,None,None,None,Wildtype_EV_30_None_None_Week4_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week4\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week4,None,Week4,None
4,None,None,None,None,Wildtype_EV_4_None_None_Week4_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week4\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week4,None,Week4,None
5,None,None,None,None,Wildtype_EV_5_None_None_Week4_None_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,None,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week4\None,None,None,None,None,None,None,None,None,None,None,EV,EV,None,None,None,None,None,None,Week4,None,Week4,None
18,None,None,None,None,Wildtype_EV_18_Vglut2-cre-ChRmine_M_Week8_Opto-On_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,cre,Vglut2,Wildtype,None,None,None,ChRmine,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week8\Opto-On,None,None,None,None,None,M,Opto,Opto-On,On,None,EV,EV,None,None,None,None,None,None,Week8,None,Week8,None
217,None,None,None,None,Wildtype_EV_217_Vglut2-cre-ChRmine_M_Week8_Opto-On_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,cre,Vglut2,Wildtype,None,None,None,ChRmine,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week8\Opto-On,None,None,None,None,None,M,Opto,Opto-On,On,None,EV,EV,None,None,None,None,None,None,Week8,None,Week8,None
218,None,None,None,None,Wildtype_EV_218_Vglut2-cre-ChRmine_M_Week8_Opto-On_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,cre,Vglut2,Wildtype,None,None,None,ChRmine,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week8\Opto-On,None,None,None,None,None,M,Opto,Opto-On,On,None,EV,EV,None,None,None,None,None,None,Week8,None,Week8,None
18,None,None,None,None,Wildtype_EV_18_Vglut2-cre-ChRmine_M_Week9_Opto-On_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,cre,Vglut2,Wildtype,None,None,None,ChRmine,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week9\Opto-On,None,None,None,None,None,M,Opto,Opto-On,On,None,EV,EV,None,None,None,None,None,None,Week9,None,Week9,None
38,None,None,None,None,Wildtype_EV_38_Vglut2-cre-ChRmine_M_Week9_Opto-On_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,cre,Vglut2,Wildtype,None,None,None,ChRmine,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\EV\Week9\Opto-On,None,None,None,None,None,M,Opto,Opto-On,On,None,EV,EV,None,None,None,None,None,None,Week9,None,Week9,None
5b,Crush,Crush-True,True,None,Wildtype_None_5b_Wt_M_Week1_Crush-True_MicrogliaDepletionMonth3DLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,Wt,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\None\M\Week1\Crush-True\MicrogliaDepletionMonth3,MicrogliaDepletionMonth3,None,None,None,None,M,None,None,None,None,None,None,None,None,None,None,None,None,Week1,None,Week1,None
99,Crush,Crush-True,True,None,Wildtype_None_99_Wt_M_Week1_Crush-True_MicrogliaDepletionMonth3DLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,Wt,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\None\M\Week1\Crush-True\MicrogliaDepletionMonth3,MicrogliaDepletionMonth3,None,None,None,None,M,None,None,None,None,None,None,None,None,None,None,None,None,Week1,None,Week1,None
18,Crush,Crush-True,True,None,Wildtype_None_18_Wt_M_Week1_Crush-True_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,Wt,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\None\M\Week1\Crush-True\None,None,None,None,None,None,M,None,None,None,None,None,None,None,None,None,None,None,None,Week1,None,Week1,None
25,Crush,Crush-True,True,None,Wildtype_None_25_Wt_M_Week1_Crush-True_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,Wt,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\None\M\Week1\Crush-True\None,None,None,None,None,None,M,None,None,None,None,None,None,None,None,None,None,None,None,Week1,None,Week1,None
34,Crush,Crush-True,True,None,Wildtype_None_34_Wt_M_Week1_Crush-True_NoneDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,Wt,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\None\M\Week1\Crush-True\None,None,None,None,None,None,M,None,None,None,None,None,None,None,None,None,None,None,None,Week1,None,Week1,None
267-1,None,None,None,None,Wildtype_None_267-1_Wt_M_Week7_None_LevodopaDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,Wt,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\None\M\Week7\Levodopa,Levodopa,None,None,None,None,M,None,None,None,None,None,None,None,None,None,None,None,None,Week7,None,Week7,None
270-10,None,None,None,None,Wildtype_None_270-10_Wt_M_Week7_None_LevodopaDLC_resnet152_myDLC_modelZoo_test2Mar3shuffle1_1000000.csv,None,Wt,Wildtype,None,None,None,None,Z:\Johannes1\Forschung\Projects\Project_OPF_Kinematics_Sorted\data\Wildtype\None\M\Week7\Levodopa,Levodopa,None,None,None,None,M,None,None,None,None,None,None,None,None,None,None,None,None,Week7,None,Week7,None
